Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Connection_Duration,Packets_Per_Second,Error_Rate,Login_Attempts,Bytes_Sent,Bytes_Received,Traffic_Flag,MAC_Address,Label
03-01-2026 13:13,241.0.199.0,57.52.187.142,54620,80,ICMP,1640,397,4482,0.657325999,22,54563,47704,Suspicious,dd:d2:1b:11:06:74,1
04-01-2026 06:49,58.26.19.210,105.165.75.114,47389,21,UDP,1405,664,2501,0.960014794,2,31051,60741,Suspicious,5b:bf:6a:2f:7a:35,0
04-01-2026 13:11,199.133.29.1,33.247.122.238,27161,443,ICMP,517,52,3749,0.454244289,4,45430,60783,DoS,41:19:99:a2:35:44,1
03-01-2026 02:51,61.156.134.85,229.193.195.158,18141,53,ICMP,793,686,1112,0.926016482,18,9949,32625,Normal,6b:c1:a7:3d:6b:a5,0
04-01-2026 06:26,243.87.91.114,124.74.152.62,16479,8080,ICMP,1133,696,1491,0.219510679,9,50244,35618,DoS,3e:0d:fe:41:c4:6b,1
03-01-2026 08:28,3.100.134.228,161.136.240.122,26556,21,TCP,,52,,0.496079741,9,,,Suspicious,9e:56:50:6c:5e:74,1
03-01-2026 23:20,98.91.54.136,67.189.136.92,5434,53,TCP,920,697,3508,0.247766651,15,17947,5357,Normal,07:ac:aa:6b:91:cc,0
05-01-2026 06:12,72.10.105.185,42.49.167.70,64257,80,TCP,1475,,3678,,20,3718,5757,DoS,e5:8b:60:a7:1d:3f,1
02-01-2026 00:08,84.132.236.215,115.173.151.155,52533,8080,ICMP,211,666,1783,0.502559525,16,19124,7724,Normal,4e:66:f2:b3:42:9b,0
04-01-2026 09:22,193.135.253.72,53.108.60.246,59814,22,UDP,398,,1754,,3,54243,11328,Normal,44:62:de:4d:d4:b4,0
03-01-2026 16:16,171.48.88.121,117.51.36.31,63710,22,UDP,150,80,2720,0.864653522,17,9888,46701,Normal,95:2d:f9:e5:56:37,0
01-01-2026 14:22,170.21.215.110,0.110.97.6,25685,53,UDP,1506,731,180,0.426193474,10,26701,14306,Suspicious,8b:71:b0:60:3e:25,0
03-01-2026 12:27,146.19.206.229,130.155.179.222,59693,80,UDP,1793,513,4425,0.111502841,8,47278,27167,Suspicious,55:94:0f:9c:cc:bf,0
06-01-2026 00:44,227.160.151.215,189.191.175.176,33766,443,ICMP,1198,228,5510,0.349204245,7,41041,18689,Normal,3e:09:c2:e3:a7:5d,0
01-01-2026 05:08,175.56.47.34,216.19.126.8,6576,53,ICMP,,631,,0.210359104,15,,,Probe,0e:12:49:d0:73:2b,0
06-01-2026 06:59,224.99.17.233,230.191.167.229,22597,80,TCP,241,505,3287,0.309700657,8,8670,37170,Normal,e5:da:54:8e:96:01,0
01-01-2026 00:24,96.96.111.253,188.200.211.131,10893,80,ICMP,894,585,728,0.408433663,10,2588,49620,Normal,eb:0a:f7:86:09:ac,0
03-01-2026 15:52,146.125.68.130,126.183.52.121,22181,8080,UDP,123,298,2107,0.916260498,9,47934,54168,Suspicious,8a:ba:84:2f:ad:46,0
04-01-2026 05:58,15.249.169.199,195.154.125.37,28629,22,UDP,1499,383,5295,0.002004845,9,42954,27597,Probe,5f:2f:67:70:90:a2,0
01-01-2026 09:27,97.106.51.69,104.57.218.24,57148,443,ICMP,1284,74,4067,0.077425198,6,25450,43462,Suspicious,b9:05:9e:3a:85:02,0
01-01-2026 07:21,164.202.28.81,31.70.104.196,30641,80,UDP,381,190,1332,0.405662606,5,53824,4108,Normal,75:92:7b:25:75:71,0
03-01-2026 02:55,55.200.134.16,66.96.64.59,43497,8080,ICMP,413,624,5347,0.656624557,17,7493,51073,Normal,fe:dd:64:ce:a3:f1,0
01-01-2026 13:30,127.20.3.176,181.218.57.203,15856,21,ICMP,76,250,2279,0.066065213,1,23627,46988,Normal,6b:9d:21:51:4f:7e,0
01-01-2026 22:08,204.76.186.65,152.196.90.18,62819,22,TCP,849,257,1057,0.718477356,6,36553,68660,Normal,35:ee:80:82:74:b6,0
01-01-2026 15:50,82.23.24.200,11.28.244.6,37254,8080,ICMP,1703,740,4939,0.066521174,11,33993,54600,Normal,3c:e9:61:9f:67:9b,0
04-01-2026 16:34,54.208.115.21,66.68.51.99,6518,22,TCP,867,466,5868,0.998673532,4,19635,60937,Normal,0d:1d:66:45:ec:cc,0
03-01-2026 18:07,182.147.95.54,141.172.186.234,51817,22,ICMP,941,415,1680,0.594548512,8,23671,61937,Normal,b9:39:d5:93:d3:8a,0
06-01-2026 01:22,3.111.98.153,111.180.134.29,27772,80,UDP,147,722,1250,0.616693581,21,57622,45502,Normal,00:95:83:9a:86:54,1
05-01-2026 20:26,169.14.201.71,238.87.228.234,1988,53,TCP,945,146,5657,0.445785204,1,27415,61635,Normal,49:f8:f4:df:9e:d2,0
,166.177.22.112,59.252.178.219,31076,53,UDP,902,484,2343,0.830836938,7,26681,47331,Normal,47:ea:01:a6:b2:83,0
01-01-2026 20:17,97.47.159.46,88.76.201.150,36951,8080,UDP,328,584,2575,0.205811276,0,22777,69234,Normal,87:83:22:fa:f2:15,0
03-01-2026 18:47,98.133.142.76,109.100.241.6,38595,443,UDP,442,426,5024,0.463820198,15,16664,26977,Normal,57:96:48:81:2e:b6,0
06-01-2026 05:32,16.220.20.210,217.54.84.173,5210,21,TCP,,115,,0.398835043,22,,,Normal,9a:4a:ba:d7:75:bb,1
03-01-2026 15:34,9.56.165.98,158.208.97.42,31158,443,UDP,287,599,5966,0.208621006,11,53668,58135,Normal,85:a2:3f:bb:f7:e6,0
05-01-2026 16:48,,231.195.103.154,64918,80,ICMP,498,322,270,0.92826232,16,56632,26340,Normal,,0
04-01-2026 00:58,198.53.184.13,61.91.97.98,19334,21,ICMP,1928,,3362,,5,32322,21354,Normal,96:7d:6a:8c:3e:1f,1
06-01-2026 14:22,123.10.60.127,9.59.161.180,52362,80,TCP,591,124,1652,0.118847669,10,45391,38911,Normal,92:f6:f7:04:7e:ae,0
03-01-2026 17:06,126.33.170.128,107.120.34.125,50869,21,ICMP,1384,458,5792,0.994697602,9,46833,67819,Normal,8f:be:2b:5f:a8:9d,0
03-01-2026 01:59,216.182.56.164,246.119.151.45,19325,22,TCP,393,652,5211,0.0501122,23,55083,10011,Probe,28:89:24:52:b0:6a,1
05-01-2026 09:45,215.110.66.246,216.239.211.92,5202,8080,UDP,85,547,1116,0.384001707,6,39444,1650,Suspicious,d4:be:73:b4:ec:1a,0
02-01-2026 13:44,102.5.183.145,143.252.20.171,41491,21,TCP,1184,723,1922,0.228152475,21,36253,58137,Normal,7f:cf:17:d5:a2:1d,1
06-01-2026 10:46,1.201.179.205,248.144.190.97,17720,443,UDP,200,590,2586,0.690217095,1,21186,3890,Normal,ba:a2:2b:63:77:d3,0
05-01-2026 18:52,141.225.7.253,31.162.179.236,23263,22,TCP,1281,99,1798,0.607903051,23,26875,4952,Normal,d6:2e:92:9b:10:df,1
05-01-2026 05:38,26.10.244.238,81.162.188.0,32883,8080,TCP,1765,80,3553,0.419798001,22,26945,26642,Suspicious,6a:e9:73:65:02:6a,1
03-01-2026 18:44,254.166.120.9,56.207.174.213,24764,443,UDP,,432,,0.030725626,19,,,Normal,ec:9f:ed:35:f2:85,1
03-01-2026 13:38,98.166.182.186,67.116.155.60,38308,22,UDP,665,231,2118,0.901543278,7,13233,358,DoS,5c:71:f4:d1:7e:e7,1
02-01-2026 23:49,161.22.90.72,177.10.232.146,38695,22,TCP,1318,212,1603,0.080275354,15,9442,52911,Normal,cf:83:f6:08:04:92,0
04-01-2026 22:35,182.67.40.254,237.166.149.234,33478,53,ICMP,468,706,5516,0.721746066,9,32247,55864,Probe,94:b5:ca:f1:33:a0,0
04-01-2026 03:40,220.175.175.231,90.133.67.209,12577,21,UDP,46,154,1304,0.738552778,9,58684,42190,Normal,47:ad:f0:51:c0:5b,0
06-01-2026 12:27,2.108.23.237,90.95.217.38,6042,53,UDP,1695,273,1380,0.185941333,12,59011,35774,Suspicious,31:18:af:b7:b4:14,1
04-01-2026 04:13,125.159.65.56,185.178.39.59,61253,443,UDP,514,,5266,,16,54191,36578,Normal,9f:19:bf:8c:97:f4,0
,36.87.132.78,65.218.87.63,23347,443,ICMP,390,5,67,0.39939812,3,4169,48282,Normal,6b:43:11:e4:ee:9d,0
05-01-2026 11:43,99.59.214.30,154.13.137.9,16693,80,TCP,1164,132,2270,0.318450284,19,18947,61129,Normal,ae:1e:21:31:e6:c7,1
02-01-2026 10:33,172.103.4.215,163.64.53.135,27909,53,TCP,,439,,0.591869414,13,,,Normal,10:46:d1:88:60:7e,0
02-01-2026 23:02,37.110.66.59,247.98.14.162,19271,443,TCP,355,645,4486,0.638781615,23,58114,8956,Normal,34:04:4f:71:c6:dc,1
04-01-2026 18:09,241.35.66.185,86.197.37.132,23178,8080,ICMP,1959,395,2220,0.513385923,8,7305,69151,Normal,d3:bc:f3:04:bc:b1,0
01-01-2026 04:47,186.0.180.135,70.55.56.26,14759,53,TCP,399,457,749,0.69485233,4,5496,63236,Normal,6f:51:c1:61:3e:2c,0
05-01-2026 04:03,122.157.42.242,151.143.239.156,6282,8080,ICMP,137,744,654,0.792260954,23,52229,55187,Normal,31:dd:34:a5:a9:a0,1
02-01-2026 04:28,200.208.242.7,236.123.192.224,47518,80,ICMP,775,331,1617,0.915508037,23,12915,20739,DoS,fd:45:0a:f8:5f:4a,1
04-01-2026 21:35,160.84.203.12,215.219.48.23,39632,80,TCP,546,654,1324,0.531504146,11,24021,12766,Normal,41:b5:19:c8:46:3d,0
,80.245.102.251,67.15.31.25,6284,53,ICMP,514,735,260,0.394605672,17,30805,53300,Normal,60:d1:6b:3c:e1:5d,0
04-01-2026 13:42,100.224.201.65,133.23.158.78,31884,22,UDP,139,363,4744,0.775703928,12,16775,60782,Normal,c2:d0:88:75:8d:3e,0
,,117.173.236.197,15785,80,TCP,1376,711,945,0.973658063,22,2294,11808,Normal,,1
06-01-2026 00:47,30.39.69.167,164.31.141.45,28827,443,UDP,935,620,3763,0.690219687,1,6582,64506,Normal,1e:d7:8d:a9:b9:17,0
04-01-2026 19:31,242.96.185.226,63.176.18.54,38284,21,TCP,1455,337,5347,0.699489405,13,55548,52431,Normal,e4:1e:0e:e6:8e:a7,0
03-01-2026 21:45,24.7.83.229,132.238.202.15,38129,21,TCP,,272,,0.992274558,3,,,Normal,bc:e7:c4:da:c1:a7,0
01-01-2026 03:37,41.19.229.119,3.175.179.26,10253,53,UDP,1360,583,2588,0.105488447,21,12931,13860,Normal,b8:f7:58:72:d2:2c,1
05-01-2026 21:36,152.160.15.214,145.144.241.244,10860,22,UDP,1442,544,740,0.461219068,17,1934,29208,Normal,d6:6c:89:1c:18:c1,0
01-01-2026 16:56,116.161.254.101,208.243.167.125,26230,443,TCP,379,407,1757,0.626966102,2,9781,47025,Probe,05:00:c2:0d:6e:7f,0
02-01-2026 19:08,66.201.142.37,0.28.24.72,12080,22,UDP,482,182,1927,0.667625151,0,58639,46946,Normal,69:0b:29:f0:e5:d6,0
03-01-2026 15:24,152.249.83.19,132.37.173.191,7043,443,UDP,1742,286,3191,0.064729869,10,26575,15672,Normal,c5:96:7c:fb:65:f6,0
,63.79.163.197,10.217.242.117,60765,80,UDP,1615,565,5671,0.708569785,11,2805,39871,Normal,8f:24:57:1e:35:d6,0
06-01-2026 05:04,95.117.217.123,209.187.72.189,28975,21,ICMP,934,267,3745,0.688699686,14,56773,13502,Suspicious,a8:f1:dd:ae:ad:85,1
02-01-2026 11:54,57.35.94.99,12.24.32.153,59834,21,TCP,952,434,5882,0.110191619,4,29766,5607,Normal,6e:44:a5:f5:41:f5,0
05-01-2026 08:36,246.66.146.251,186.224.233.228,58408,21,UDP,245,254,1292,0.678958903,14,28721,60008,Suspicious,f7:cf:07:df:df:0f,0
,4.127.203.224,205.84.109.193,25335,22,UDP,635,534,2283,0.321545711,18,38033,9274,Suspicious,bd:c4:82:a7:9a:83,0
06-01-2026 09:25,63.140.90.58,206.60.23.29,63518,8080,UDP,1106,611,1039,0.515177872,17,16864,10696,Suspicious,b1:c4:de:01:db:9c,0
01-01-2026 12:58,202.143.159.252,201.42.199.188,42721,21,UDP,222,193,4281,0.244568594,11,14841,60753,Normal,25:64:b0:7d:54:fa,0
01-01-2026 06:44,190.170.38.174,168.10.122.156,22439,22,ICMP,489,195,5834,0.395412782,5,3233,10620,DoS,28:e0:31:ea:16:5a,1
04-01-2026 14:58,18.39.3.33,247.250.177.224,38052,22,UDP,71,671,77,0.932740876,10,21101,25214,Probe,98:3c:00:4b:b2:9b,0
06-01-2026 12:58,55.174.144.55,153.198.136.3,15984,80,TCP,1886,668,4280,0.21626021,2,28014,47266,Normal,fb:14:34:de:a5:24,0
04-01-2026 08:11,240.73.36.32,250.29.138.87,59763,22,UDP,684,564,3841,0.516308908,14,48569,35390,Normal,4f:9d:f4:38:b7:8d,0
05-01-2026 15:40,169.119.3.231,118.185.124.42,21250,53,TCP,1310,278,3959,0.019739978,16,46711,57652,Normal,36:58:8e:de:74:61,0
,12.96.110.49,156.70.221.22,7518,8080,TCP,1482,618,5112,0.330154138,2,28604,23362,Normal,fa:32:7d:32:98:58,0
05-01-2026 22:56,221.243.57.48,142.82.62.243,38202,21,ICMP,810,650,5195,0.404543152,11,27496,68998,DoS,88:71:68:b0:17:e0,1
02-01-2026 17:34,231.117.220.38,57.101.225.18,50993,443,TCP,1218,634,1315,0.571610608,19,37601,31883,Probe,20:bb:d3:f8:ec:4c,1
01-01-2026 23:41,194.231.253.188,193.186.61.106,45220,443,UDP,548,154,5324,0.750885365,17,28488,36539,Normal,ec:1e:84:eb:96:a0,0
05-01-2026 01:34,118.60.97.192,242.5.33.114,64947,53,TCP,238,385,552,0.140608837,20,22734,6466,Normal,73:a1:62:61:d4:c3,1
03-01-2026 21:30,100.229.66.242,58.81.99.251,47352,53,TCP,,283,,0.832046709,22,,,Normal,41:a1:53:6e:3d:b3,1
01-01-2026 20:34,8.115.77.182,119.48.38.135,36066,21,TCP,692,605,660,0.740489678,9,43034,53970,Suspicious,37:bc:8f:ea:70:6d,0
,103.21.193.212,84.233.208.98,47458,21,UDP,653,309,4007,0.239574818,16,12575,11514,Probe,4a:2b:39:40:a6:f8,0
04-01-2026 14:40,56.240.31.39,149.101.117.181,28168,80,TCP,1314,80,1024,0.461552711,4,42048,69632,Normal,d0:76:8e:c4:f8:fd,0
,42.116.33.248,72.229.44.73,41711,53,TCP,700,194,2984,0.997398746,2,45113,25506,Normal,b3:92:c6:79:f0:41,0
06-01-2026 13:55,14.235.76.152,49.96.212.12,24931,53,UDP,,613,,0.995318784,24,,,Probe,6c:a6:dd:8c:1a:91,1
05-01-2026 18:35,213.81.176.9,117.211.127.142,7118,443,ICMP,1192,131,576,0.775381425,19,47849,37853,Normal,26:da:39:61:13:48,1
02-01-2026 03:57,156.124.34.204,244.12.154.66,20029,8080,UDP,1996,778,4671,0.642046088,9,56656,37226,Normal,a6:26:16:3f:ad:d5,0
03-01-2026 02:57,201.163.85.199,125.165.92.18,43435,53,UDP,594,791,5333,0.158464605,4,12212,19452,Normal,7d:4f:84:a5:c9:ad,0
02-01-2026 02:35,137.29.12.5,225.24.232.219,22675,22,ICMP,568,,140,,9,51428,60901,Normal,60:06:0e:6e:96:90,0
01-01-2026 11:36,103.72.184.114,221.151.249.49,21061,22,TCP,585,562,360,0.939245071,0,18735,30614,Normal,d9:c5:bb:07:bb:c4,0
04-01-2026 14:08,37.37.41.201,36.192.102.145,42547,8080,ICMP,,621,,0.486440624,6,,,Normal,2e:ea:91:b9:b0:c6,0
02-01-2026 04:20,246.36.6.21,93.247.192.114,15479,53,UDP,1754,76,1632,0.519045184,14,30586,17583,Normal,20:ca:57:6c:15:f0,0
03-01-2026 14:08,49.65.181.134,240.175.66.227,19148,8080,UDP,219,244,3601,0.99739236,5,16227,22083,Normal,88:6f:c7:6d:f4:f5,0
02-01-2026 06:14,59.130.173.97,216.219.98.210,32320,22,UDP,1345,644,5267,0.093592893,23,51064,8275,Probe,3f:83:ec:d1:78:83,1
01-01-2026 13:58,228.221.114.176,242.111.232.98,50709,21,ICMP,551,739,3240,0.596782343,3,51705,42102,Normal,24:89:94:83:83:fb,0
05-01-2026 03:40,46.216.210.36,90.146.159.185,48582,443,UDP,475,524,2735,0.918309039,1,12451,22339,Normal,c4:26:17:b5:e3:50,0
02-01-2026 20:55,130.201.163.104,154.140.193.69,11869,443,ICMP,184,780,234,0.565457205,0,28209,10840,Normal,98:92:86:e0:8b:29,0
06-01-2026 09:15,209.36.156.175,217.53.215.110,34736,80,TCP,844,490,3871,0.94561435,20,13232,52324,Probe,ec:88:f8:6a:15:36,1
03-01-2026 19:32,19.2.115.192,250.118.72.15,19920,53,ICMP,1347,11,2846,0.424671423,4,29779,61412,DoS,19:77:e4:98:32:b9,1
06-01-2026 05:42,223.195.202.245,247.186.161.2,63452,21,ICMP,225,645,4700,0.061806738,18,43693,63541,Normal,d5:14:72:3e:b8:6b,0
05-01-2026 12:18,163.53.135.200,117.242.237.193,44403,21,TCP,,17,,0.861854719,5,,,Normal,33:4e:94:16:64:7e,1
05-01-2026 13:25,57.92.62.165,5.142.108.195,59124,21,TCP,431,,2244,,17,40413,30893,Probe,94:db:eb:d4:26:cd,0
05-01-2026 05:15,187.249.44.54,220.39.214.66,17947,443,ICMP,1199,407,2620,0.259097041,14,50767,36172,Normal,9d:6a:7a:34:97:b3,0
,23.134.138.245,209.159.146.208,4410,22,UDP,665,7,5929,0.611410945,5,59681,30007,Normal,88:7e:93:ec:fd:61,0
04-01-2026 04:05,116.197.149.29,64.81.104.103,18025,21,UDP,1828,125,2395,0.726775331,1,44355,5917,Normal,2e:05:92:53:59:00,0
05-01-2026 09:13,57.144.140.218,150.106.219.88,45636,21,UDP,552,682,1402,0.017599602,3,43609,67229,Normal,5f:f0:e3:de:f5:0d,0
03-01-2026 13:40,100.238.147.118,120.224.181.228,58694,53,UDP,640,174,3523,0.63289527,9,1478,11024,Normal,e6:85:7f:70:c8:cb,0
03-01-2026 17:11,231.48.19.68,52.167.44.205,5116,53,ICMP,1310,460,3843,0.927510903,10,35688,67885,Normal,6f:5e:76:33:73:a3,0
05-01-2026 00:42,247.100.137.252,254.35.183.7,32688,53,TCP,248,734,149,0.81196687,10,24357,26327,DoS,10:77:b2:ab:59:8d,1
05-01-2026 12:16,175.141.149.171,44.45.67.44,16577,443,ICMP,374,,3125,,17,39087,14296,Suspicious,be:7b:49:9a:e2:dd,0
04-01-2026 08:54,240.111.81.222,232.98.165.98,62265,8080,TCP,1944,563,1408,0.821763051,20,59836,50910,Normal,0c:9a:ed:03:88:40,1
02-01-2026 06:21,105.195.203.42,23.238.245.5,7571,443,TCP,1683,737,2841,0.225008439,16,52050,24826,DoS,d4:8d:4b:d4:ac:28,1
02-01-2026 14:43,52.216.219.170,50.115.97.230,51375,8080,TCP,1492,322,1634,0.999276635,3,31842,53990,Normal,ee:b3:12:73:0d:c0,0
04-01-2026 15:01,68.101.121.132,82.226.218.132,2632,8080,UDP,661,270,3127,0.942317008,8,22017,65065,Normal,d1:d6:57:48:b4:1d,0
03-01-2026 05:03,86.51.158.53,248.253.56.239,57717,22,TCP,,675,,0.913243011,20,,,Normal,58:b5:82:8b:d9:85,1
01-01-2026 16:52,159.206.71.129,160.3.126.2,6027,80,ICMP,746,520,3167,0.370506107,3,48515,62220,Normal,1f:63:59:00:b8:87,0
04-01-2026 19:21,237.14.233.195,23.10.107.220,9348,53,TCP,800,2,1818,0.753172483,10,11710,6147,Suspicious,b7:9c:05:fe:f7:7f,0
05-01-2026 17:59,199.45.187.126,72.220.39.60,28680,8080,ICMP,1465,236,1028,0.284131583,5,29663,23716,Normal,30:0b:14:20:2b:f9,0
04-01-2026 19:19,178.116.118.54,163.211.104.36,9164,80,ICMP,870,481,697,0.439425864,15,33808,24917,Normal,b1:79:6c:4b:03:66,0
01-01-2026 01:07,248.37.3.193,230.119.111.155,51153,21,ICMP,694,98,5281,0.629997835,22,19283,46356,Probe,d9:39:d8:95:02:d9,1
02-01-2026 06:31,20.10.62.99,97.10.212.125,25589,53,UDP,1604,322,5795,0.274666659,19,29445,46193,Normal,72:47:c7:01:fe:a0,1
03-01-2026 13:43,54.19.130.147,72.62.136.22,43393,21,UDP,,213,,0.957528054,7,,,Normal,6c:3c:34:06:1d:8b,0
04-01-2026 16:48,223.197.232.243,48.78.131.207,34894,21,TCP,1334,610,1394,0.556868194,22,18490,3393,Normal,8c:ce:d8:0b:13:17,1
03-01-2026 11:29,73.99.250.116,119.118.198.226,19514,80,TCP,693,5,2658,0.405930857,22,8824,37393,Normal,a0:d7:27:f9:02:96,1
06-01-2026 07:25,223.1.93.14,129.88.69.135,43667,21,UDP,1692,512,865,0.905290185,13,4379,33982,Suspicious,58:4f:49:8a:4b:59,1
03-01-2026 07:36,221.142.224.8,97.107.123.31,30738,443,TCP,393,194,1601,0.972761397,21,19805,28423,Normal,e9:35:3f:b8:2a:72,1
06-01-2026 06:53,242.88.190.132,215.197.92.144,8573,22,UDP,1947,535,1650,0.574328137,6,46932,18577,Normal,49:83:e7:5c:f9:55,0
05-01-2026 22:16,212.137.75.250,138.176.161.153,21683,22,TCP,1449,576,368,0.886572416,12,5924,21919,Suspicious,f6:1d:90:27:92:2a,0
04-01-2026 22:59,205.30.249.178,233.202.101.111,51761,8080,TCP,590,14,2057,0.6514886,13,24574,37391,Normal,0b:6e:f3:04:7e:b7,0
02-01-2026 05:05,253.46.79.154,107.199.189.196,47369,22,ICMP,,76,,0.478281197,16,,,Normal,1b:9d:2a:4a:1e:30,0
01-01-2026 10:13,219.247.70.142,244.190.180.41,12794,80,UDP,,213,,0.207968219,4,,,Normal,5a:36:7f:77:80:84,0
05-01-2026 16:28,135.183.251.140,16.101.141.217,53929,21,UDP,143,657,2608,0.654954165,18,34870,69579,Normal,45:e9:40:34:c7:3e,0
03-01-2026 13:40,211.150.236.215,19.77.178.63,10062,21,UDP,1732,380,1433,0.899781933,18,24255,38431,Probe,f8:5b:f6:0d:b6:d9,1
05-01-2026 20:05,101.151.175.249,4.112.107.29,13285,80,TCP,441,552,3468,0.689085027,24,54407,31077,DoS,47:fd:ac:7d:5b:b3,1
01-01-2026 12:57,122.198.221.135,127.123.141.32,61230,21,UDP,1596,564,3532,0.629698987,16,1048,29887,Probe,24:b1:0f:9a:bd:99,0
05-01-2026 23:59,,195.252.163.200,14958,21,ICMP,1653,485,5145,0.213491644,16,38620,27569,Normal,,0
01-01-2026 08:02,236.164.42.41,152.0.42.104,42263,53,UDP,1824,491,3680,0.924266793,1,37178,58959,Normal,3c:92:1b:3f:4d:8f,1
03-01-2026 02:40,185.153.28.95,239.98.250.115,51589,80,UDP,870,253,941,0.124887493,8,1171,6281,Suspicious,1b:0b:ba:8c:09:22,0
02-01-2026 13:05,143.236.1.153,37.224.35.238,13165,8080,TCP,105,545,709,0.929077079,1,36721,56104,Normal,cd:fb:ce:7a:d0:7d,0
03-01-2026 04:27,235.159.78.133,20.31.24.217,2653,22,ICMP,1323,645,60,0.520804432,9,29958,35590,Normal,25:06:e1:a9:08:b0,0
03-01-2026 18:32,14.238.115.36,18.253.249.66,28756,53,TCP,108,5,2179,0.979631866,17,33324,40634,Suspicious,32:90:cd:6f:79:d4,0
03-01-2026 13:46,223.90.147.202,138.201.224.230,42392,22,TCP,89,607,1807,0.055511972,17,20665,52735,DoS,58:28:35:62:27:36,1
05-01-2026 14:35,32.244.30.250,196.188.0.11,36883,443,ICMP,619,485,578,0.63049927,9,45649,4161,Suspicious,38:88:46:b4:d0:4d,0
02-01-2026 04:11,146.240.37.25,168.24.191.71,53503,80,TCP,377,543,4358,0.665588005,22,4447,66528,DoS,f7:a4:c5:b5:74:a9,1
04-01-2026 19:34,93.6.20.34,22.31.92.18,51021,80,TCP,,183,,0.068944937,5,,,Normal,64:c4:1a:7a:c7:43,0
05-01-2026 13:08,151.188.123.111,42.238.106.97,22991,443,ICMP,1647,90,4536,0.511887968,13,23664,30721,Normal,d6:1a:1f:f3:6c:8b,0
02-01-2026 17:08,253.158.239.249,181.60.110.167,27331,8080,UDP,364,185,2211,0.119429167,3,12535,26534,Probe,b5:df:02:11:80:14,0
03-01-2026 19:57,,75.81.6.205,4450,443,TCP,1932,780,4452,0.196234158,2,50249,25985,Normal,,0
05-01-2026 05:13,160.239.140.79,209.117.214.62,50302,21,UDP,1492,228,3471,0.759495781,14,41818,10612,Normal,d4:9f:22:ce:a1:38,0
02-01-2026 18:49,31.244.248.231,57.240.96.106,10141,80,ICMP,300,436,1008,0.453899973,9,54757,7740,Normal,e4:f4:52:73:b8:e3,0
04-01-2026 01:45,57.178.218.135,150.38.222.218,15358,22,UDP,1446,397,1229,0.854802122,24,56911,27042,Probe,ee:29:33:60:18:a8,1
04-01-2026 00:43,208.23.212.9,148.89.154.159,10928,21,ICMP,757,764,5167,0.331150418,23,9250,40736,Suspicious,7d:e7:17:5f:a6:ff,1
04-01-2026 01:54,82.24.172.104,235.118.61.24,13666,21,TCP,203,156,1425,0.623522821,9,36764,27922,Normal,8a:12:e4:8a:e7:05,0
06-01-2026 12:14,186.91.90.88,162.187.34.222,24515,53,UDP,640,654,1426,0.178207467,18,38268,17640,DoS,80:a7:93:25:f8:8a,1
02-01-2026 14:23,33.122.8.75,90.99.91.190,25867,53,UDP,998,76,3925,0.625100091,8,37473,13919,Normal,e7:8d:94:d1:fd:de,0
03-01-2026 10:55,90.177.196.163,146.103.162.116,29674,21,ICMP,378,652,543,0.629370044,14,37702,52842,Normal,ec:56:af:b7:55:4d,0
03-01-2026 16:19,181.21.44.141,70.44.172.154,31301,443,UDP,1187,793,2815,0.359309849,4,7104,36678,Normal,68:b9:32:0e:85:dc,0
04-01-2026 21:08,91.204.226.239,119.227.29.78,9058,22,UDP,193,230,2386,0.267188031,3,44271,63807,Probe,a4:b9:c9:47:96:db,0
03-01-2026 01:44,170.91.6.118,86.76.79.8,14207,80,UDP,1804,641,3454,0.210804039,7,40748,6522,Normal,fe:96:92:e8:40:7e,0
03-01-2026 02:49,105.238.84.84,175.160.115.239,19440,80,UDP,,415,,0.047114631,7,,,Normal,fa:0e:22:fa:95:98,0
,176.206.120.236,182.230.201.44,45709,22,ICMP,1663,194,2904,0.149750196,23,13046,13485,Normal,6d:82:5d:a7:70:cb,1
02-01-2026 16:20,236.73.106.34,81.240.33.68,31111,8080,UDP,1185,362,2734,0.07296524,15,30354,41564,Suspicious,e7:63:9f:4c:96:93,0
03-01-2026 22:16,251.200.107.141,229.51.40.145,30496,80,UDP,,227,,0.069257666,4,,,Normal,b1:48:5e:e5:c3:a7,0
06-01-2026 11:56,213.136.13.240,222.118.38.93,51608,53,TCP,1836,376,4048,0.263091915,17,17710,31825,Normal,f7:dc:ae:cb:94:ab,0
,122.153.215.199,136.196.46.44,61337,8080,ICMP,137,263,897,0.130049706,5,45677,46426,Normal,b9:a8:6d:82:b2:aa,0
06-01-2026 04:16,58.164.160.179,151.88.80.111,46274,8080,ICMP,1521,569,4058,0.846103161,2,18523,63169,Normal,97:98:3b:c6:ed:ab,1
03-01-2026 21:28,135.244.180.209,120.0.238.188,63788,22,TCP,,272,,0.671377665,3,,,Suspicious,c9:ab:89:2b:ae:b3,0
04-01-2026 13:30,100.204.30.116,221.117.47.163,53496,22,UDP,1365,98,802,0.596211758,6,40254,38615,Suspicious,32:39:38:bb:31:1f,0
03-01-2026 21:53,,32.221.43.186,53632,53,ICMP,,232,,0.793502823,6,,,Suspicious,,0
01-01-2026 12:13,113.38.197.12,32.0.22.16,35567,8080,TCP,121,188,4609,0.557144324,12,5919,47219,Normal,f8:94:97:b9:d2:6c,0
